sequence_number,V_allele,D_allele,J_allele
24186,ighv1-18*03,ighd6-13*01,ighj4*02
24187,ighv3-43d*03,ighd3-22*01,ighj6*01
24188,ighv1-69d*01,ighd1-26*01,ighj4*02
24189,ighv1-69d*01,ighd2-8*01,ighj6*04
24190,ighv2-5*02,ighd2-2*01,ighj5*01
24191,ighv2-70d*14,ighd3-16*01,ighj4*02
24192,ighv1-45*01,ighd3-22*01,ighj4*03
24193,ighv5-10-1*04,ighd2-2*01,ighj6*01
24194,ighv1-45*01,ighd3-16*02,ighj5*01
24195,ighv2-26*02,ighd3-3*02,ighj4*03
24196,ighv1-2*06,ighd1-26*01,ighj4*02
24197,ighv1-58*01,ighd2-2*02,ighj4*02
24198,ighv3-30-3*03,ighd6-19*01,ighj6*04
24199,ighv1-69d*01,ighd5-18*01,ighj4*02
24200,ighv4-34*10,ighd3-22*01,ighj4*03
24201,ighv1-8*01,ighd3-9*01,ighj6*04
24202,ighv3-66*03,ighd1-20*01,ighj4*02
24203,ighv3-7*03,ighd1-26*01,ighj4*03
24204,ighv1-69d*01,ighd3-10*01,ighj6*04
24205,ighv3-35*02,ighd2-21*01,ighj5*02
24206,ighv4-30-2*03,ighd1-26*01,ighj6*04
24207,ighv1-69d*01,ighd2-2*02,ighj5*02
24208,ighv1-69d*01,ighd6-19*01,ighj4*02
24209,ighv1-24*01,ighd5-5*01,ighj4*02
24210,ighv1-69-2*01,ighd3-16*02,ighj4*03
24211,ighv3-23*04,ighd3-10*02,ighj6*01
24212,ighv1-45*01,ighd1-26*01,ighj4*03
24213,ighv5-10-1*04,ighd3-9*01,ighj4*03
24214,ighv1-24*01,ighd5-18*01,ighj3*02
24215,ighv3-48*04,ighd3-9*01,ighj4*03
24216,ighv3-72*01,ighd1-20*01,ighj6*01
24217,ighv1-69-2*01,ighd6-25*01,ighj5*01
24218,ighv7-4-1*01,ighd3-10*02,ighj4*03
24219,ighv3-23*01,ighd4-17*01,ighj5*02
24220,ighv3-11*06,ighd1-1*01,ighj4*03
24221,ighv1-46*04,ighd1-20*01,ighj4*03
24222,ighv2-70*10,ighd3-9*01,ighj1*01
24223,ighv3-7*03,ighd4-4*01,ighj6*01
24224,ighv1-69-2*01,ighd3-3*02,ighj4*03
24225,ighv1-45*02,ighd2-8*01,ighj6*04
24226,ighv2-26*02,ighd3-10*02,ighj4*03
24227,ighv3-7*05,ighd2-2*02,ighj5*02
24228,ighv3-53*02,ighd2-15*01,ighj6*01
24229,ighv1-69d*01,ighd1-26*01,ighj5*02
24230,ighv3-23*01,ighd3-10*01,ighj4*02
24231,ighv1-8*01,ighd3-9*01,ighj6*04
24232,ighv1-8*02,ighd6-6*01,ighj6*01
24233,ighv3-23d*01,ighd1-1*01,ighj3*02
24234,ighv2-26*03,ighd2-8*01,ighj4*02
24235,ighv3-23d*01,ighd5-18*01,ighj3*01
24236,ighv1-46*03,ighd6-13*01,ighj4*02
24237,ighv4-39*06,ighd6-19*01,ighj4*02
24238,ighv1-69*09,ighd3-9*01,ighj4*02
24239,ighv1-3*03,ighd5-18*01,ighj4*03
24240,ighv4-31*10,ighd3-9*01,ighj3*01
24241,ighv1-24*01,ighd6-25*01,ighj3*02
24242,ighv1-3*03,ighd1-26*01,ighj4*03
24243,ighv4-59*11,ighd3-16*02,ighj6*01
24244,ighv3-13*01,ighd5-5*01,ighj6*04
24245,ighv1-46*03,ighd6-13*01,ighj4*02
24246,ighv3-23d*01,ighd6-13*01,ighj4*02
24247,ighv2-70d*04,ighd1-1*01,ighj3*02
24248,ighv3-30*03,ighd2-15*01,ighj3*01
24249,ighv2-26*03,ighd6-6*01,ighj4*02
24250,ighv1-69-2*01,ighd7-27*01,ighj6*01
24251,ighv4-39*01,ighd2-2*01,ighj3*02
24252,ighv3-73*02,ighd1-1*01,ighj6*04
24253,ighv2-70d*04,ighd4-4*01,ighj5*01
24254,ighv4-28*05,ighd1-7*01,ighj4*02
24255,ighv2-70*10,ighd3-9*01,ighj4*02
24256,ighv1-3*02,ighd5-5*01,ighj4*02
24257,ighv3-73*01,ighd6-6*01,ighj4*03
24258,ighv1-69d*01,ighd5-5*01,ighj4*03
24259,ighv3-43d*04,ighd3-9*01,ighj6*04
24260,ighv2-5*02,ighd1-20*01,ighj6*01
24261,ighv1-69-2*01,ighd1-20*01,ighj5*01
24262,ighv3-62*04,ighd3-10*02,ighj4*03
24263,ighv1-69d*01,ighd2-21*02,ighj6*01
24264,ighv1-2*06,ighd4-17*01,ighj4*02
24265,ighv1-2*07,ighd6-6*01,ighj4*03
24266,ighv2-5*01,ighd1-1*01,ighj4*02
24267,ighv2-26*03,ighd5-12*01,ighj6*04
24268,ighv1-69-2*01,ighd1-1*01,ighj4*02
24269,ighv3-62*04,ighd5-12*01,ighj6*04
24270,ighv5-51*07,ighd6-19*01,ighj4*03
24271,ighv2-5*01,ighd3-9*01,ighj4*02
24272,ighv4-30-2*03,ighd6-19*01,ighj4*02
24273,ighv1-69d*01,ighd6-13*01,ighj6*01
24274,ighv1-69d*01,ighd4-17*01,ighj3*01
24275,ighv1-18*03,ighd4-4*01,ighj4*02
24276,ighv1-58*02,ighd3-16*02,ighj4*03
24277,ighv1-58*02,ighd3-10*02,ighj4*03
24278,ighv3-66*03,ighd3-22*01,ighj2*01
24279,ighv4-61*08,ighd3-22*01,ighj4*03
24280,ighv1-45*01,ighd5-12*01,ighj5*01
24281,ighv1-69d*01,ighd3-3*02,ighj4*03
24282,ighv7-4-1*02,ighd2-8*01,ighj4*02
24283,ighv3-30*04,ighd6-6*01,ighj1*01
24284,ighv3-30*04,ighd6-6*01,ighj6*01
24285,ighv1-69-2*01,ighd6-6*01,ighj4*02
24286,ighv1-18*04,ighd3-10*02,ighj4*03
24287,ighv1-2*07,ighd4-4*01,ighj5*01
24288,ighv4-28*06,ighd5-12*01,ighj4*03
24289,ighv3-43*02,ighd3-9*01,ighj5*02
24290,ighv1-69-2*01,ighd1-7*01,ighj5*02
24291,ighv1-69*14,ighd2-21*02,ighj4*03
24292,ighv2-26*03,ighd3-16*01,ighj4*02
24293,ighv1-45*02,ighd2-21*01,ighj4*02
24294,ighv1-46*03,ighd2-21*01,ighj4*02
24295,ighv1-18*03,ighd3-22*01,ighj4*02
24296,ighv2-5*02,ighd5-12*01,ighj4*03
24297,ighv3-64d*06,ighd1-7*01,ighj4*03
24298,ighv3-64*03,ighd6-19*01,ighj4*03
24299,ighv1-3*02,ighd4-17*01,ighj4*02
24300,ighv1-8*02,ighd2-15*01,ighj4*03
24301,ighv3-9*02,ighd6-6*01,ighj6*01
24302,ighv1-58*01,ighd3-22*01,ighj4*02
24303,ighv2-26*02,ighd4-4*01,ighj4*03
24304,ighv1-46*03,ighd6-25*01,ighj4*02
24305,ighv2-5*01,ighd3-3*01,ighj6*04
24306,ighv3-23*01,ighd6-19*01,ighj6*04
24307,ighv7-4-1*01,ighd5-5*01,ighj4*03
24308,ighv2-70*20,ighd6-19*01,ighj5*01
24309,ighv1-69-2*01,ighd3-3*02,ighj4*03
24310,ighv2-70d*04,ighd3-22*01,ighj4*03
24311,ighv4-31*10,ighd3-9*01,ighj4*02
24312,ighv2-70d*04,ighd5-12*01,ighj4*03
24313,ighv1-58*01,ighd5-18*01,ighj4*02
24314,ighv1-58*01,ighd6-13*01,ighj5*02
24315,ighv2-5*01,ighd3-3*01,ighj3*01
24316,ighv7-4-1*01,ighd1-20*01,ighj4*03
24317,ighv2-26*03,ighd6-25*01,ighj2*01
24318,ighv4-59*11,ighd6-19*01,ighj4*03
24319,ighv1-69-2*01,ighd2-15*01,ighj4*03
24320,ighv4-4*08,ighd5-5*01,ighj5*01
24321,ighv2-70d*04,ighd2-8*02,ighj4*03
24322,ighv1-46*03,ighd6-19*01,ighj4*02
24323,ighv2-70d*14,ighd1-1*01,ighj5*02
24324,ighv1-69*14,ighd6-25*01,ighj5*01
24325,ighv1-8*02,ighd3-3*02,ighj5*01
24326,ighv2-70d*14,ighd3-3*01,ighj4*02
24327,ighv4-31*10,ighd3-3*01,ighj4*02
24328,ighv1-46*03,ighd3-22*01,ighj4*02
24329,ighv3-43d*04,ighd3-22*01,ighj6*04
24330,ighv2-5*02,ighd5-18*01,ighj4*03
24331,ighv1-69-2*01,ighd2-15*01,ighj4*03
24332,ighv2-70d*04,ighd3-9*01,ighj6*01
24333,ighv1-3*03,ighd3-3*02,ighj3*02
24334,ighv1-69*14,ighd6-13*01,ighj4*03
24335,ighv1-58*02,ighd3-3*02,ighj3*02
24336,ighv1-69-2*01,ighd6-19*01,ighj6*01
24337,ighv1-18*03,ighd4-17*01,ighj4*02
24338,ighv4-4*08,ighd3-10*02,ighj4*03
24339,ighv1-18*03,ighd2-2*02,ighj3*01
24340,ighv1-58*02,ighd5-5*01,ighj5*01
24341,ighv2-26*03,ighd1-20*01,ighj4*02
24342,ighv1-18*03,ighd1-7*01,ighj3*01
24343,ighv2-70*10,ighd1-26*01,ighj4*02
24344,ighv2-70d*04,ighd2-2*01,ighj5*01
24345,ighv3-9*02,ighd2-15*01,ighj4*03
24346,ighv1-69*09,ighd2-21*01,ighj4*02
24347,ighv1-58*01,ighd4-4*01,ighj4*02
24348,ighv3-nl1*01,ighd1-20*01,ighj5*02
24349,ighv3-11*05,ighd2-8*01,ighj6*04
24350,ighv2-26*03,ighd3-3*01,ighj4*02
24351,ighv1-69-2*01,ighd1-20*01,ighj4*02
24352,ighv3-72*01,ighd5-18*01,ighj2*01
24353,ighv1-69-2*01,ighd3-10*01,ighj2*01
24354,ighv1-24*01,ighd4-17*01,ighj1*01
24355,ighv3-21*02,ighd2-21*01,ighj4*02
24356,ighv2-70*10,ighd6-6*01,ighj4*02
24357,ighv3-64*03,ighd3-3*02,ighj6*01
24358,ighv3-43*02,ighd6-13*01,ighj4*02
24359,ighv3-30-3*03,ighd5-5*01,ighj4*02
24360,ighv2-5*01,ighd4-17*01,ighj6*04
24361,ighv1-69*09,ighd4-4*01,ighj3*01
24362,ighv3-13*01,ighd3-3*01,ighj4*02
24363,ighv1-2*07,ighd1-1*01,ighj4*03
24364,ighv1-69d*01,ighd1-7*01,ighj5*01
24365,ighv4-30-2*03,ighd3-9*01,ighj4*02
24366,ighv1-2*06,ighd5-5*01,ighj4*02
24367,ighv1-69-2*01,ighd3-10*01,ighj4*02
24368,ighv1-2*06,ighd5-5*01,ighj5*02
24369,ighv1-18*03,ighd5-18*01,ighj3*01
24370,ighv1-69d*01,ighd3-10*02,ighj4*03
24371,ighv2-70*10,ighd3-22*01,ighj6*04
24372,ighv1-69*09,ighd6-13*01,ighj4*02
24373,ighv1-18*03,ighd3-22*01,ighj4*02
24374,ighv3-15*06,ighd6-25*01,ighj4*03
24375,ighv1-69*09,ighd3-22*01,ighj6*04
24376,ighv1-2*07,ighd6-13*01,ighj4*03
24377,ighv2-70*10,ighd2-8*01,ighj6*04
24378,ighv3-23d*01,ighd3-16*02,ighj2*01
24379,ighv3-72*01,ighd4-4*01,ighj6*01
24380,ighv3-21*06,ighd3-10*02,ighj5*01
24381,ighv3-9*01,ighd3-10*01,ighj3*01
24382,ighv1-8*01,ighd6-6*01,ighj3*01
24383,ighv1-69-2*01,ighd2-8*02,ighj6*01
24384,ighv4-4*08,ighd5-18*01,ighj4*03
24385,ighv1-18*03,ighd2-2*02,ighj4*02
24386,ighv2-70*20,ighd3-10*02,ighj4*03
24387,ighv3-20*01,ighd6-13*01,ighj2*01
24388,ighv2-5*02,ighd5-18*01,ighj3*02
24389,ighv5-51*03,ighd1-26*01,ighj6*04
24390,ighv1-69d*01,ighd5-18*01,ighj1*01
24391,ighv1-8*02,ighd6-13*01,ighj5*01
24392,ighv3-49*01,ighd5-5*01,ighj3*01
24393,ighv1-58*01,ighd1-20*01,ighj3*01
24394,ighv3-49*05,ighd1-1*01,ighj4*03
24395,ighv2-70*10,ighd6-13*01,ighj4*02
24396,ighv3-9*01,ighd6-6*01,ighj4*02
24397,ighv1-69*09,ighd3-9*01,ighj4*02
24398,ighv1-69-2*01,ighd2-21*01,ighj1*01
24399,ighv6-1*01,ighd1-26*01,ighj4*02
24400,ighv3-30*04,ighd3-10*02,ighj4*03
24401,ighv1-45*01,ighd1-1*01,ighj4*03
24402,ighv3-35*02,ighd2-15*01,ighj6*01
24403,ighv3-21*02,ighd5-5*01,ighj3*01
24404,ighv1-3*02,ighd1-20*01,ighj6*04
24405,ighv1-8*01,ighd3-16*01,ighj4*02
24406,ighv2-5*01,ighd3-10*01,ighj4*02
24407,ighv2-70d*04,ighd5-12*01,ighj4*03
24408,ighv1-3*03,ighd2-15*01,ighj5*01
24409,ighv1-69d*01,ighd1-20*01,ighj4*03
24410,ighv2-70d*14,ighd3-10*01,ighj4*02
24411,ighv3-43*01,ighd2-2*01,ighj4*03
24412,ighv1-58*02,ighd3-22*01,ighj4*03
24413,ighv4-39*06,ighd1-1*01,ighj4*02
24414,ighv2-70*10,ighd3-10*01,ighj3*01
24415,ighv1-2*06,ighd3-22*01,ighj4*02
24416,ighv1-46*04,ighd4-17*01,ighj5*01
24417,ighv2-70*20,ighd1-26*01,ighj4*03
24418,ighv2-5*01,ighd3-3*01,ighj3*01
24419,ighv1-46*04,ighd6-13*01,ighj4*03
24420,ighv1-69d*01,ighd3-22*01,ighj4*02
24421,ighv3-66*01,ighd6-25*01,ighj4*03
24422,ighv3-23*01,ighd3-16*01,ighj6*04
24423,ighv3-64d*06,ighd3-3*02,ighj4*03
24424,ighv1-46*04,ighd3-9*01,ighj6*01
24425,ighv2-70*20,ighd3-3*02,ighj5*01
24426,ighv1-3*02,ighd4-4*01,ighj2*01
24427,ighv3-30*03,ighd6-25*01,ighj5*02
24428,ighv1-69d*01,ighd5-5*01,ighj4*02
24429,ighv1-58*01,ighd3-9*01,ighj3*01
24430,ighv1-58*02,ighd2-21*02,ighj4*03
24431,ighv1-18*03,ighd3-22*01,ighj5*02
24432,ighv1-45*02,ighd5-5*01,ighj6*04
24433,ighv1-3*03,ighd1-1*01,ighj4*03
24434,ighv1-45*02,ighd5-5*01,ighj3*01
24435,ighv3-23*04,ighd4-17*01,ighj1*01
24436,ighv2-70d*14,ighd2-8*01,ighj6*04
24437,ighv1-8*02,ighd1-20*01,ighj4*03
24438,ighv1-46*04,ighd6-25*01,ighj4*03
24439,ighv2-70*10,ighd3-3*01,ighj4*02
24440,ighv1-58*01,ighd1-7*01,ighj1*01
24441,ighv2-26*03,ighd3-22*01,ighj4*02
24442,ighv3-66*03,ighd6-25*01,ighj6*04
24443,ighv1-45*01,ighd4-4*01,ighj4*03
24444,ighv3-11*06,ighd2-15*01,ighj6*01
24445,ighv2-26*03,ighd3-16*01,ighj4*02
24446,ighv1-45*02,ighd3-3*01,ighj4*02
24447,ighv2-5*01,ighd6-25*01,ighj4*02
24448,ighv3-49*05,ighd5-5*01,ighj5*01
24449,ighv1-58*01,ighd3-22*01,ighj5*02
24450,ighv1-69*09,ighd6-6*01,ighj4*02
24451,ighv1-45*02,ighd3-3*01,ighj1*01
24452,ighv3-23d*01,ighd3-16*01,ighj6*04
24453,ighv2-5*01,ighd5-18*01,ighj4*02
24454,ighv3-62*04,ighd3-22*01,ighj4*03
24455,ighv2-26*02,ighd3-10*02,ighj4*03
24456,ighv2-70*10,ighd3-22*01,ighj6*04
24457,ighv3-23*04,ighd1-1*01,ighj4*03
24458,ighv5-10-1*03,ighd1-26*01,ighj5*02
24459,ighv2-5*02,ighd6-25*01,ighj6*01
24460,ighv2-26*02,ighd2-15*01,ighj3*02
24461,ighv2-26*02,ighd1-26*01,ighj3*02
24462,ighv1-8*02,ighd3-10*02,ighj4*03
24463,ighv3-33*06,ighd2-21*01,ighj4*02
24464,ighv1-69-2*01,ighd6-6*01,ighj4*03
24465,ighv3-9*02,ighd1-1*01,ighj4*03
24466,ighv3-66*03,ighd1-26*01,ighj6*04
24467,ighv1-69*14,ighd3-22*01,ighj5*01
24468,ighv1-69-2*01,ighd2-15*01,ighj4*03
24469,ighv6-1*01,ighd3-3*01,ighj4*02
24470,ighv3-49*01,ighd6-6*01,ighj4*02
24471,ighv3-64d*06,ighd6-25*01,ighj4*03
24472,ighv2-70d*14,ighd4-4*01,ighj4*02
24473,ighv2-70d*04,ighd3-9*01,ighj6*01
24474,ighv1-2*07,ighd3-10*02,ighj6*01
24475,ighv2-70d*04,ighd6-25*01,ighj4*03
24476,ighv3-11*06,ighd4-4*01,ighj4*03
24477,ighv5-51*03,ighd1-1*01,ighj4*02
24478,ighv2-70d*04,ighd3-9*01,ighj2*01
24479,ighv1-69*09,ighd3-10*01,ighj4*02
24480,ighv5-51*07,ighd6-25*01,ighj2*01
24481,ighv6-1*01,ighd4-17*01,ighj4*02
24482,ighv1-24*01,ighd3-3*02,ighj6*01
24483,ighv2-70*20,ighd6-13*01,ighj4*03
24484,ighv3-72*01,ighd4-4*01,ighj4*02
24485,ighv2-26*02,ighd3-10*02,ighj3*02
24486,ighv3-nl1*01,ighd2-15*01,ighj4*03
24487,ighv6-1*01,ighd3-22*01,ighj3*01
24488,ighv5-10-1*03,ighd1-20*01,ighj6*04
24489,ighv3-9*02,ighd3-22*01,ighj4*03
24490,ighv1-3*03,ighd2-15*01,ighj5*01
24491,ighv2-5*01,ighd6-13*01,ighj6*04
24492,ighv1-18*03,ighd7-27*01,ighj4*02
24493,ighv3-23*01,ighd6-25*01,ighj4*02
24494,ighv1-69d*01,ighd3-9*01,ighj5*01
24495,ighv2-70*20,ighd7-27*01,ighj4*03
24496,ighv4-4*08,ighd3-16*02,ighj4*03
24497,ighv3-7*03,ighd2-15*01,ighj3*02
24498,ighv3-72*01,ighd6-19*01,ighj6*04
24499,ighv3-43d*04,ighd2-2*02,ighj4*02
24500,ighv3-53*02,ighd3-9*01,ighj4*03
24501,ighv1-69d*01,ighd5-5*01,ighj4*03
24502,ighv1-58*02,ighd3-10*02,ighj4*03
24503,ighv5-51*03,ighd1-7*01,ighj4*02
24504,ighv3-73*02,ighd1-7*01,ighj5*02
24505,ighv3-53*02,ighd2-2*01,ighj5*01
24506,ighv1-45*01,ighd1-20*01,ighj5*01
24507,ighv3-20*01,ighd3-3*02,ighj6*01
24508,ighv1-24*01,ighd7-27*01,ighj3*01
24509,ighv2-5*01,ighd2-2*02,ighj4*02
24510,ighv1-3*02,ighd3-9*01,ighj4*02
24511,ighv2-70d*04,ighd3-22*01,ighj4*03
24512,ighv1-3*03,ighd3-3*02,ighj6*01
24513,ighv1-8*01,ighd2-21*01,ighj6*04
24514,ighv3-9*01,ighd3-16*01,ighj6*04
24515,ighv1-8*01,ighd6-19*01,ighj4*02
24516,ighv1-69-2*01,ighd3-22*01,ighj6*04
24517,ighv1-18*04,ighd4-4*01,ighj4*03
24518,ighv1-69d*01,ighd3-16*01,ighj6*04
24519,ighv3-48*03,ighd3-22*01,ighj6*04
24520,ighv1-69-2*01,ighd6-19*01,ighj6*04
24521,ighv3-43*01,ighd3-10*02,ighj3*02
24522,ighv1-2*07,ighd1-1*01,ighj3*02
24523,ighv1-58*02,ighd5-12*01,ighj5*01
24524,ighv3-30-5*01,ighd6-6*01,ighj6*04
24525,ighv7-4-1*02,ighd3-9*01,ighj4*02
24526,ighv2-70*10,ighd2-2*02,ighj5*02
24527,ighv3-30-5*01,ighd3-10*01,ighj4*02
24528,ighv1-69-2*01,ighd5-5*01,ighj4*03
24529,ighv1-69-2*01,ighd6-25*01,ighj3*02
24530,ighv1-46*04,ighd5-18*01,ighj4*03
24531,ighv1-58*02,ighd3-3*02,ighj4*03
24532,ighv1-69*14,ighd6-6*01,ighj5*01
24533,ighv3-53*02,ighd3-10*02,ighj4*03
24534,ighv1-2*06,ighd3-3*01,ighj5*02
24535,ighv1-69*09,ighd1-20*01,ighj4*02
24536,ighv1-18*04,ighd3-9*01,ighj5*01
24537,ighv1-3*02,ighd6-13*01,ighj6*04
24538,ighv2-70d*14,ighd4-17*01,ighj4*02
24539,ighv1-69-2*01,ighd2-8*02,ighj4*03
24540,ighv1-69d*01,ighd3-10*01,ighj4*02
24541,ighv4-28*06,ighd3-3*02,ighj4*03
24542,ighv1-8*02,ighd5-18*01,ighj4*03
24543,ighv2-5*02,ighd2-21*02,ighj6*01
24544,ighv3-49*01,ighd3-10*01,ighj4*02
24545,ighv3-64*03,ighd4-4*01,ighj4*03
24546,ighv1-18*03,ighd2-21*01,ighj5*02
24547,ighv1-46*03,ighd4-4*01,ighj5*02
24548,ighv1-2*07,ighd3-3*02,ighj3*02
24549,ighv2-70*20,ighd5-18*01,ighj4*03
24550,ighv1-2*06,ighd1-20*01,ighj4*02
24551,ighv5-10-1*04,ighd2-21*02,ighj4*03
24552,ighv1-18*04,ighd5-12*01,ighj6*01
24553,ighv1-69d*01,ighd1-20*01,ighj6*01
24554,ighv1-45*01,ighd2-21*02,ighj5*01
24555,ighv2-70*10,ighd5-5*01,ighj4*02
24556,ighv2-70d*04,ighd2-15*01,ighj4*03
24557,ighv1-46*04,ighd4-4*01,ighj4*03
24558,ighv3-30-5*02,ighd7-27*01,ighj4*03
24559,ighv1-58*01,ighd5-18*01,ighj6*04
24560,ighv2-26*02,ighd3-16*02,ighj4*03
24561,ighv1-18*04,ighd3-3*02,ighj5*01
24562,ighv3-30*03,ighd6-25*01,ighj5*02
24563,ighv1-2*07,ighd4-4*01,ighj6*01
24564,ighv4-61*08,ighd3-22*01,ighj4*03
24565,ighv1-24*01,ighd3-10*01,ighj3*01
24566,ighv1-69-2*01,ighd3-3*02,ighj3*02
24567,ighv1-8*01,ighd3-22*01,ighj5*02
24568,ighv3-nl1*01,ighd5-12*01,ighj2*01
24569,ighv4-30-4*01,ighd3-3*01,ighj6*04
24570,ighv2-5*02,ighd5-5*01,ighj4*03
24571,ighv1-8*02,ighd3-10*02,ighj5*01
24572,ighv3-64d*09,ighd6-13*01,ighj6*04
24573,ighv4-39*06,ighd6-13*01,ighj3*01
24574,ighv1-8*01,ighd3-16*01,ighj4*02
24575,ighv3-23d*01,ighd3-3*02,ighj3*02
24576,ighv1-69d*01,ighd6-13*01,ighj4*03
24577,ighv1-46*03,ighd6-6*01,ighj3*01
24578,ighv2-26*02,ighd3-16*02,ighj6*01
24579,ighv1-69d*01,ighd6-19*01,ighj4*03
24580,ighv2-5*01,ighd3-9*01,ighj4*02
24581,ighv3-23d*01,ighd6-25*01,ighj4*02
24582,ighv2-5*01,ighd2-21*01,ighj3*01
24583,ighv4-31*10,ighd3-3*01,ighj5*02
24584,ighv1-2*07,ighd1-20*01,ighj4*03
24585,ighv1-2*07,ighd6-25*01,ighj4*03
24586,ighv1-69d*01,ighd1-7*01,ighj4*03
24587,ighv3-43d*03,ighd2-15*01,ighj4*03
24588,ighv3-13*05,ighd4-4*01,ighj3*02
24589,ighv1-24*01,ighd5-18*01,ighj6*04
24590,ighv1-2*07,ighd3-3*02,ighj4*03
24591,ighv3-66*01,ighd1-7*01,ighj4*03
24592,ighv2-26*03,ighd5-5*01,ighj6*04
24593,ighv6-1*02,ighd6-19*01,ighj2*01
24594,ighv3-30-3*02,ighd1-7*01,ighj5*01
24595,ighv1-24*01,ighd6-6*01,ighj5*02
24596,ighv3-30*04,ighd2-15*01,ighj6*01
24597,ighv1-69*09,ighd6-19*01,ighj4*02
24598,ighv1-69d*01,ighd3-3*01,ighj4*02
24599,ighv2-70*10,ighd1-26*01,ighj6*04
24600,ighv3-64*05,ighd2-8*01,ighj3*01
24601,ighv1-69*09,ighd6-19*01,ighj6*04
24602,ighv4-34*09,ighd3-22*01,ighj4*02
24603,ighv2-70d*14,ighd5-18*01,ighj4*02
24604,ighv3-30-3*03,ighd3-3*01,ighj5*02
24605,ighv1-2*06,ighd2-21*01,ighj5*02
24606,ighv1-8*02,ighd6-25*01,ighj4*03
24607,ighv1-69-2*01,ighd3-9*01,ighj3*02
24608,ighv3-43d*04,ighd3-16*01,ighj6*04
24609,ighv3-72*01,ighd7-27*01,ighj4*03
24610,ighv3-23*04,ighd3-22*01,ighj4*03
24611,ighv2-70*20,ighd2-8*02,ighj5*01
24612,ighv1-69*09,ighd2-21*01,ighj4*02
24613,ighv1-2*07,ighd3-16*02,ighj5*01
24614,ighv1-45*01,ighd1-7*01,ighj3*02
24615,ighv3-43*01,ighd2-2*01,ighj4*03
24616,ighv1-18*03,ighd3-16*01,ighj4*02
24617,ighv2-26*03,ighd2-15*01,ighj3*01
24618,ighv2-5*01,ighd2-8*01,ighj3*01
24619,ighv6-1*02,ighd6-13*01,ighj3*02
24620,ighv1-8*01,ighd6-6*01,ighj4*02
24621,ighv1-3*02,ighd2-2*02,ighj5*02
24622,ighv1-18*04,ighd3-16*02,ighj4*03
24623,ighv3-15*05,ighd3-16*01,ighj6*04
24624,ighv2-70*10,ighd2-21*01,ighj4*02
24625,ighv1-8*01,ighd3-16*01,ighj6*04
24626,ighv2-70*10,ighd1-7*01,ighj3*01
24627,ighv1-2*07,ighd6-25*01,ighj5*01
24628,ighv1-3*02,ighd5-12*01,ighj4*02
24629,ighv1-3*03,ighd3-3*02,ighj6*01
24630,ighv3-43*01,ighd3-22*01,ighj4*03
24631,ighv1-45*02,ighd3-10*01,ighj6*04
24632,ighv3-48*04,ighd5-5*01,ighj4*03
24633,ighv2-5*01,ighd3-10*01,ighj5*02
24634,ighv1-3*03,ighd3-22*01,ighj4*03
24635,ighv2-70*10,ighd2-8*01,ighj6*04
24636,ighv1-69d*01,ighd3-10*01,ighj6*04
24637,ighv1-18*03,ighd2-21*01,ighj4*02
24638,ighv3-7*05,ighd6-25*01,ighj4*02
24639,ighv2-5*01,ighd6-13*01,ighj3*01
24640,ighv1-69*09,ighd3-9*01,ighj4*02
24641,ighv3-66*03,ighd3-16*01,ighj5*02
24642,ighv3-11*06,ighd3-9*01,ighj5*01
24643,ighv1-2*07,ighd1-7*01,ighj2*01
24644,ighv3-73*01,ighd3-22*01,ighj4*03
24645,ighv2-26*02,ighd3-16*02,ighj4*03
24646,ighv1-8*02,ighd2-2*01,ighj4*03
24647,ighv4-31*02,ighd3-3*02,ighj4*03
24648,ighv1-45*01,ighd2-21*02,ighj4*03
24649,ighv3-62*04,ighd5-12*01,ighj4*02
24650,ighv6-1*01,ighd3-16*01,ighj4*02
24651,ighv1-8*02,ighd2-8*02,ighj4*03
24652,ighv1-69*09,ighd4-4*01,ighj4*02
24653,ighv7-4-1*01,ighd2-2*01,ighj6*01
24654,ighv3-13*01,ighd2-15*01,ighj1*01
24655,ighv4-59*01,ighd3-10*01,ighj4*02
24656,ighv3-13*05,ighd6-25*01,ighj6*01
24657,ighv2-70*20,ighd3-16*02,ighj5*01
24658,ighv1-2*06,ighd1-1*01,ighj1*01
24659,ighv1-2*06,ighd1-7*01,ighj5*02
24660,ighv1-58*01,ighd1-1*01,ighj2*01
24661,ighv2-26*03,ighd3-22*01,ighj4*02
24662,ighv1-3*02,ighd2-15*01,ighj4*02
24663,ighv1-69-2*01,ighd3-3*02,ighj4*03
24664,ighv3-23d*01,ighd3-10*02,ighj4*03
24665,ighv3-9*01,ighd2-21*01,ighj6*04
24666,ighv2-5*02,ighd3-3*02,ighj6*01
24667,ighv4-38-2*01,ighd3-10*01,ighj4*02
24668,ighv1-58*01,ighd4-17*01,ighj3*01
24669,ighv3-73*01,ighd1-7*01,ighj4*03
24670,ighv1-2*07,ighd3-9*01,ighj6*01
24671,ighv1-45*01,ighd2-2*01,ighj4*03
24672,ighv2-5*01,ighd3-10*01,ighj6*04
24673,ighv3-20*01,ighd1-26*01,ighj4*03
24674,ighv2-26*02,ighd3-16*02,ighj4*03
24675,ighv1-69d*01,ighd4-17*01,ighj4*03
24676,ighv1-2*07,ighd3-10*02,ighj3*02
24677,ighv1-18*04,ighd2-2*01,ighj6*01
24678,ighv1-24*01,ighd6-6*01,ighj4*03
