sequence_number,V_allele,D_allele,J_allele
29073,ighv2-5*01,ighd2-2*02,ighj3*01
29074,ighv1-69*14,ighd6-6*01,ighj5*01
29075,ighv3-nl1*01,ighd6-25*01,ighj4*02
29076,ighv2-70d*04,ighd2-21*02,ighj4*03
29077,ighv1-24*01,ighd3-3*01,ighj3*01
29078,ighv4-28*05,ighd6-13*01,ighj4*02
29079,ighv3-66*01,ighd5-18*01,ighj4*03
29080,ighv1-69-2*01,ighd3-3*02,ighj4*03
29081,ighv1-45*02,ighd3-3*01,ighj6*04
29082,ighv1-69-2*01,ighd1-20*01,ighj2*01
29083,ighv1-24*01,ighd5-5*01,ighj4*03
29084,ighv1-45*02,ighd3-10*01,ighj3*01
29085,ighv2-70*10,ighd3-22*01,ighj4*02
29086,ighv3-43*01,ighd2-8*02,ighj4*03
29087,ighv3-66*01,ighd3-22*01,ighj5*01
29088,ighv1-24*01,ighd4-17*01,ighj4*03
29089,ighv5-51*07,ighd1-26*01,ighj3*02
29090,ighv1-58*01,ighd6-19*01,ighj1*01
29091,ighv3-30-3*02,ighd6-25*01,ighj6*01
29092,ighv1-24*01,ighd2-21*02,ighj4*03
29093,ighv3-21*06,ighd3-9*01,ighj4*03
29094,ighv1-3*03,ighd6-19*01,ighj6*01
29095,ighv2-70*20,ighd3-3*02,ighj4*03
29096,ighv4-28*05,ighd4-17*01,ighj4*02
29097,ighv2-5*02,ighd2-15*01,ighj6*01
29098,ighv3-23d*01,ighd1-1*01,ighj5*02
29099,ighv1-58*01,ighd6-13*01,ighj4*02
29100,ighv2-70*10,ighd1-26*01,ighj4*02
29101,ighv1-69*09,ighd3-22*01,ighj6*04
29102,ighv1-24*01,ighd3-16*02,ighj4*03
29103,ighv3-64*05,ighd5-18*01,ighj4*02
29104,ighv1-3*02,ighd6-13*01,ighj4*02
29105,ighv1-69-2*01,ighd3-9*01,ighj4*03
29106,ighv2-26*02,ighd3-16*02,ighj4*03
29107,ighv3-43d*03,ighd2-8*02,ighj6*01
29108,ighv3-nl1*01,ighd3-10*01,ighj3*01
29109,ighv3-49*05,ighd1-1*01,ighj4*03
29110,ighv1-58*01,ighd1-20*01,ighj4*02
29111,ighv1-3*03,ighd3-16*02,ighj5*01
29112,ighv1-58*02,ighd5-12*01,ighj4*03
29113,ighv1-24*01,ighd3-10*01,ighj6*04
29114,ighv1-69d*01,ighd6-13*01,ighj5*02
29115,ighv3-13*01,ighd1-7*01,ighj3*01
29116,ighv2-26*02,ighd3-3*02,ighj6*01
29117,ighv3-30-5*02,ighd3-10*02,ighj6*01
29118,ighv3-30*04,ighd3-3*02,ighj4*03
29119,ighv3-30-3*03,ighd3-16*01,ighj6*04
29120,ighv1-8*01,ighd1-1*01,ighj3*01
29121,ighv3-64*05,ighd1-26*01,ighj6*04
29122,ighv1-58*01,ighd1-1*01,ighj6*04
29123,ighv1-69d*01,ighd6-13*01,ighj3*02
29124,ighv1-69-2*01,ighd1-1*01,ighj5*01
29125,ighv3-74*02,ighd5-5*01,ighj4*03
29126,ighv2-5*02,ighd1-20*01,ighj4*03
29127,ighv1-3*03,ighd6-25*01,ighj4*03
29128,ighv3-9*01,ighd2-2*02,ighj5*02
29129,ighv2-70d*14,ighd1-26*01,ighj6*04
29130,ighv1-46*03,ighd6-25*01,ighj6*04
29131,ighv2-26*02,ighd2-21*02,ighj4*03
29132,ighv3-48*03,ighd1-7*01,ighj4*02
29133,ighv2-70d*14,ighd2-15*01,ighj4*02
29134,ighv2-70*20,ighd3-9*01,ighj6*01
29135,ighv1-69-2*01,ighd3-16*02,ighj4*03
29136,ighv3-30-3*02,ighd2-2*01,ighj6*01
29137,ighv1-69*09,ighd5-12*01,ighj4*02
29138,ighv2-26*03,ighd2-15*01,ighj3*01
29139,ighv3-30*03,ighd3-9*01,ighj5*02
29140,ighv1-24*01,ighd4-4*01,ighj3*02
29141,ighv1-18*04,ighd1-1*01,ighj4*03
29142,ighv3-9*01,ighd2-8*01,ighj4*02
29143,ighv1-45*02,ighd6-13*01,ighj4*02
29144,ighv3-20*01,ighd3-22*01,ighj4*03
29145,ighv1-8*01,ighd4-4*01,ighj4*02
29146,ighv1-3*02,ighd4-4*01,ighj4*02
29147,ighv7-4-1*01,ighd5-12*01,ighj3*02
29148,ighv3-73*01,ighd3-10*02,ighj5*01
29149,ighv1-69-2*01,ighd2-2*01,ighj4*03
29150,ighv1-18*04,ighd2-2*01,ighj5*01
29151,ighv3-53*02,ighd2-8*02,ighj4*03
29152,ighv1-69d*01,ighd3-3*01,ighj3*01
29153,ighv3-21*06,ighd2-21*02,ighj4*03
29154,ighv1-58*01,ighd2-15*01,ighj6*04
29155,ighv1-46*03,ighd3-9*01,ighj6*04
29156,ighv1-46*03,ighd7-27*01,ighj6*04
29157,ighv4-4*01,ighd2-8*01,ighj4*02
29158,ighv2-70*20,ighd6-13*01,ighj4*03
29159,ighv1-45*02,ighd2-21*01,ighj1*01
29160,ighv3-33*06,ighd5-18*01,ighj4*02
29161,ighv3-11*05,ighd3-10*01,ighj6*04
29162,ighv3-43d*03,ighd3-22*01,ighj5*01
29163,ighv1-18*03,ighd3-16*01,ighj3*01
29164,ighv3-62*04,ighd6-13*01,ighj3*02
29165,ighv3-72*01,ighd3-16*01,ighj4*02
29166,ighv2-5*02,ighd3-16*02,ighj6*01
29167,ighv3-20*04,ighd3-3*01,ighj3*01
29168,ighv1-69d*01,ighd2-21*02,ighj6*01
29169,ighv4-28*06,ighd3-16*02,ighj5*01
29170,ighv4-38-2*02,ighd3-10*02,ighj1*01
29171,ighv1-2*07,ighd3-3*02,ighj4*03
29172,ighv1-8*01,ighd2-8*01,ighj4*02
29173,ighv1-8*02,ighd3-9*01,ighj4*03
29174,ighv3-9*02,ighd1-7*01,ighj4*03
29175,ighv1-24*01,ighd3-10*01,ighj3*01
29176,ighv2-70*10,ighd4-4*01,ighj4*02
29177,ighv1-3*02,ighd2-8*01,ighj3*01
29178,ighv3-11*06,ighd2-15*01,ighj2*01
29179,ighv3-64*05,ighd3-22*01,ighj4*02
29180,ighv3-11*05,ighd1-26*01,ighj1*01
29181,ighv4-39*06,ighd2-8*01,ighj5*02
29182,ighv2-5*01,ighd6-25*01,ighj2*01
29183,ighv2-70d*14,ighd4-17*01,ighj4*02
29184,ighv7-4-1*02,ighd2-8*01,ighj5*02
29185,ighv3-30-3*03,ighd5-18*01,ighj4*02
29186,ighv1-58*01,ighd3-22*01,ighj4*02
29187,ighv3-nl1*01,ighd6-13*01,ighj4*02
29188,ighv2-26*02,ighd2-2*01,ighj5*01
29189,ighv1-46*03,ighd3-10*01,ighj4*02
29190,ighv3-15*06,ighd3-22*01,ighj4*03
29191,ighv3-53*01,ighd5-18*01,ighj4*02
29192,ighv1-2*07,ighd6-19*01,ighj5*01
29193,ighv3-53*02,ighd3-3*02,ighj4*03
29194,ighv1-58*02,ighd6-25*01,ighj4*03
29195,ighv1-69-2*01,ighd3-16*01,ighj3*01
29196,ighv1-45*02,ighd6-19*01,ighj4*02
29197,ighv1-24*01,ighd2-21*02,ighj6*01
29198,ighv2-70d*04,ighd6-25*01,ighj6*01
29199,ighv2-70d*14,ighd3-22*01,ighj6*04
29200,ighv2-26*03,ighd3-9*01,ighj4*02
29201,ighv5-51*07,ighd3-16*02,ighj6*01
29202,ighv1-24*01,ighd1-1*01,ighj2*01
29203,ighv1-8*01,ighd2-8*01,ighj4*02
29204,ighv3-13*01,ighd2-2*02,ighj6*04
29205,ighv1-24*01,ighd3-3*02,ighj5*01
29206,ighv3-35*02,ighd3-9*01,ighj4*03
29207,ighv3-66*01,ighd2-2*01,ighj6*01
29208,ighv1-69d*01,ighd1-1*01,ighj6*01
29209,ighv3-53*01,ighd5-5*01,ighj6*04
29210,ighv7-4-1*01,ighd3-9*01,ighj4*03
29211,ighv4-61*02,ighd1-20*01,ighj4*02
29212,ighv1-2*07,ighd6-19*01,ighj4*03
29213,ighv1-69d*01,ighd6-25*01,ighj4*02
29214,ighv3-30-3*02,ighd4-4*01,ighj3*02
29215,ighv1-69*14,ighd2-2*01,ighj4*03
29216,ighv2-70d*04,ighd3-10*02,ighj4*03
29217,ighv1-8*02,ighd4-4*01,ighj5*01
29218,ighv3-48*03,ighd1-1*01,ighj4*02
29219,ighv1-2*06,ighd1-1*01,ighj6*04
29220,ighv1-45*01,ighd5-18*01,ighj4*03
29221,ighv3-49*01,ighd3-10*01,ighj4*02
29222,ighv1-58*02,ighd5-5*01,ighj6*01
29223,ighv1-58*02,ighd1-7*01,ighj3*02
29224,ighv1-69-2*01,ighd2-21*01,ighj4*02
29225,ighv3-21*02,ighd6-13*01,ighj4*02
29226,ighv1-46*03,ighd3-16*01,ighj6*04
29227,ighv2-5*01,ighd1-20*01,ighj4*02
29228,ighv3-23*01,ighd1-26*01,ighj4*02
29229,ighv4-61*08,ighd4-4*01,ighj4*03
29230,ighv3-21*06,ighd3-9*01,ighj3*02
29231,ighv1-8*01,ighd6-25*01,ighj4*02
29232,ighv1-69d*01,ighd3-22*01,ighj4*03
29233,ighv6-1*01,ighd2-15*01,ighj4*02
29234,ighv5-10-1*04,ighd3-9*01,ighj5*01
29235,ighv3-30*03,ighd4-4*01,ighj6*04
29236,ighv2-70*10,ighd6-13*01,ighj5*02
29237,ighv1-3*03,ighd5-12*01,ighj6*01
29238,ighv1-24*01,ighd3-16*01,ighj4*02
29239,ighv1-69d*01,ighd6-25*01,ighj6*04
29240,ighv4-31*02,ighd2-21*02,ighj4*03
29241,ighv1-46*03,ighd3-9*01,ighj4*02
29242,ighv2-70*20,ighd6-6*01,ighj5*01
29243,ighv1-3*02,ighd5-12*01,ighj4*02
29244,ighv1-45*02,ighd1-7*01,ighj6*04
29245,ighv1-58*01,ighd6-6*01,ighj6*04
29246,ighv3-62*04,ighd4-4*01,ighj4*02
29247,ighv1-8*02,ighd1-7*01,ighj6*01
29248,ighv2-5*02,ighd3-22*01,ighj6*01
29249,ighv1-69-2*01,ighd2-21*01,ighj3*01
29250,ighv1-24*01,ighd6-19*01,ighj4*02
29251,ighv1-18*04,ighd3-9*01,ighj3*02
29252,ighv2-70*20,ighd4-17*01,ighj6*01
29253,ighv2-70d*14,ighd2-2*02,ighj5*02
29254,ighv1-69-2*01,ighd3-22*01,ighj4*02
29255,ighv6-1*01,ighd4-4*01,ighj5*02
29256,ighv1-69*14,ighd1-26*01,ighj3*02
29257,ighv3-15*05,ighd3-10*01,ighj4*02
29258,ighv3-15*06,ighd3-16*02,ighj6*01
29259,ighv3-30*03,ighd3-9*01,ighj4*02
29260,ighv4-39*01,ighd2-8*02,ighj3*02
29261,ighv1-24*01,ighd6-19*01,ighj6*04
29262,ighv1-58*01,ighd4-4*01,ighj3*01
29263,ighv2-5*02,ighd3-9*01,ighj5*01
29264,ighv2-26*02,ighd3-3*02,ighj6*01
29265,ighv3-nl1*01,ighd5-18*01,ighj4*03
29266,ighv1-46*03,ighd6-13*01,ighj4*02
29267,ighv1-18*04,ighd2-2*01,ighj6*01
29268,ighv1-3*03,ighd2-15*01,ighj4*03
29269,ighv2-5*01,ighd6-19*01,ighj5*02
29270,ighv3-73*02,ighd3-16*01,ighj5*02
29271,ighv1-18*03,ighd3-16*01,ighj6*04
29272,ighv1-45*02,ighd1-7*01,ighj5*02
29273,ighv4-34*10,ighd5-5*01,ighj3*02
29274,ighv1-69-2*01,ighd3-10*01,ighj4*02
29275,ighv3-21*02,ighd2-15*01,ighj4*02
29276,ighv1-8*01,ighd3-9*01,ighj4*02
29277,ighv2-70*10,ighd3-10*01,ighj4*02
29278,ighv2-26*03,ighd1-26*01,ighj5*02
29279,ighv3-11*06,ighd5-12*01,ighj3*02
29280,ighv2-26*03,ighd6-19*01,ighj4*02
29281,ighv1-46*03,ighd3-10*01,ighj6*04
29282,ighv2-5*01,ighd3-16*01,ighj4*02
29283,ighv2-26*02,ighd6-25*01,ighj4*03
29284,ighv1-69d*01,ighd2-15*01,ighj6*01
29285,ighv3-13*05,ighd3-22*01,ighj4*03
29286,ighv1-3*03,ighd3-10*02,ighj3*02
29287,ighv2-70d*04,ighd3-10*02,ighj3*02
29288,ighv3-49*01,ighd1-7*01,ighj4*02
29289,ighv1-69*14,ighd3-9*01,ighj3*02
29290,ighv1-69*14,ighd3-3*02,ighj4*03
29291,ighv2-5*02,ighd4-4*01,ighj4*03
29292,ighv1-18*04,ighd1-7*01,ighj4*03
29293,ighv6-1*01,ighd2-2*02,ighj4*02
29294,ighv4-38-2*02,ighd6-13*01,ighj6*01
29295,ighv2-5*02,ighd1-26*01,ighj4*03
29296,ighv2-26*03,ighd2-15*01,ighj2*01
29297,ighv3-20*01,ighd3-16*02,ighj6*01
29298,ighv4-34*09,ighd5-18*01,ighj5*02
29299,ighv1-18*03,ighd2-15*01,ighj3*01
29300,ighv5-10-1*04,ighd1-7*01,ighj3*02
29301,ighv3-9*02,ighd3-3*02,ighj5*01
29302,ighv3-64d*06,ighd2-2*01,ighj4*03
29303,ighv1-8*02,ighd2-2*01,ighj3*02
29304,ighv2-70d*04,ighd5-12*01,ighj4*03
29305,ighv3-nl1*01,ighd3-9*01,ighj4*03
29306,ighv1-3*02,ighd6-19*01,ighj4*02
29307,ighv1-69*09,ighd3-9*01,ighj4*02
29308,ighv1-2*07,ighd6-13*01,ighj4*03
29309,ighv3-73*01,ighd3-3*02,ighj4*03
29310,ighv3-48*03,ighd6-6*01,ighj5*02
29311,ighv1-69d*01,ighd3-9*01,ighj3*02
29312,ighv2-26*03,ighd3-9*01,ighj5*02
29313,ighv1-69-2*01,ighd3-16*01,ighj6*04
29314,ighv1-2*07,ighd1-20*01,ighj4*03
29315,ighv4-39*01,ighd3-3*02,ighj4*03
29316,ighv3-49*01,ighd3-9*01,ighj3*01
29317,ighv1-69*09,ighd3-16*01,ighj4*02
29318,ighv1-69-2*01,ighd2-2*02,ighj5*02
29319,ighv1-46*04,ighd4-17*01,ighj5*01
29320,ighv1-24*01,ighd3-10*01,ighj6*04
29321,ighv2-70*20,ighd3-10*02,ighj2*01
29322,ighv3-30-5*01,ighd3-22*01,ighj4*02
29323,ighv1-8*01,ighd1-20*01,ighj4*02
29324,ighv3-nl1*01,ighd3-10*02,ighj3*02
29325,ighv7-4-1*01,ighd6-19*01,ighj6*01
29326,ighv3-20*04,ighd5-18*01,ighj4*02
29327,ighv3-23d*01,ighd6-25*01,ighj3*02
29328,ighv2-70d*14,ighd6-13*01,ighj4*02
29329,ighv3-23d*01,ighd6-6*01,ighj4*03
29330,ighv3-7*03,ighd1-7*01,ighj4*03
29331,ighv1-69d*01,ighd6-19*01,ighj2*01
29332,ighv2-5*02,ighd6-6*01,ighj4*03
29333,ighv4-30-4*02,ighd2-2*01,ighj5*01
29334,ighv3-48*04,ighd5-18*01,ighj4*03
29335,ighv2-70d*04,ighd6-6*01,ighj6*01
29336,ighv1-8*02,ighd6-13*01,ighj3*02
29337,ighv3-72*01,ighd1-7*01,ighj6*01
29338,ighv3-43d*04,ighd1-7*01,ighj4*02
29339,ighv3-62*04,ighd2-15*01,ighj6*01
29340,ighv4-4*01,ighd4-4*01,ighj4*02
29341,ighv2-5*02,ighd1-26*01,ighj6*01
29342,ighv3-11*06,ighd6-6*01,ighj5*01
29343,ighv1-18*03,ighd5-18*01,ighj5*02
29344,ighv1-58*02,ighd3-16*02,ighj4*03
29345,ighv1-18*03,ighd3-22*01,ighj6*04
29346,ighv1-69*09,ighd3-10*01,ighj4*02
29347,ighv1-58*02,ighd1-20*01,ighj6*01
29348,ighv1-58*01,ighd3-16*01,ighj4*02
29349,ighv2-70d*14,ighd1-20*01,ighj6*04
29350,ighv1-3*02,ighd2-21*01,ighj4*02
29351,ighv1-24*01,ighd6-25*01,ighj5*01
29352,ighv3-23*04,ighd2-21*02,ighj4*03
29353,ighv1-2*06,ighd5-18*01,ighj4*02
29354,ighv1-3*03,ighd6-13*01,ighj4*03
29355,ighv3-20*01,ighd6-19*01,ighj5*01
29356,ighv4-28*05,ighd2-15*01,ighj5*02
29357,ighv2-70*10,ighd1-20*01,ighj5*02
29358,ighv3-30-5*01,ighd6-6*01,ighj4*02
29359,ighv2-70*10,ighd1-7*01,ighj2*01
29360,ighv5-10-1*04,ighd3-16*02,ighj4*03
29361,ighv1-18*03,ighd1-20*01,ighj4*02
29362,ighv1-18*03,ighd3-22*01,ighj5*02
29363,ighv1-8*02,ighd3-22*01,ighj1*01
29364,ighv3-9*01,ighd6-6*01,ighj5*02
29365,ighv3-15*05,ighd3-9*01,ighj4*02
29366,ighv4-28*06,ighd2-8*02,ighj4*03
29367,ighv3-74*03,ighd6-19*01,ighj4*02
29368,ighv1-69-2*01,ighd5-12*01,ighj4*02
29369,ighv1-3*02,ighd3-9*01,ighj4*02
29370,ighv5-51*07,ighd6-13*01,ighj4*03
29371,ighv1-58*02,ighd3-22*01,ighj4*03
29372,ighv3-64*03,ighd3-22*01,ighj5*01
29373,ighv3-62*04,ighd4-4*01,ighj4*02
29374,ighv1-3*03,ighd2-8*02,ighj4*03
29375,ighv1-24*01,ighd1-1*01,ighj5*01
29376,ighv3-43*01,ighd2-21*02,ighj6*01
29377,ighv3-64d*06,ighd6-19*01,ighj6*01
29378,ighv1-45*02,ighd3-16*01,ighj5*02
29379,ighv3-23*01,ighd4-4*01,ighj4*02
29380,ighv1-24*01,ighd3-22*01,ighj4*02
29381,ighv1-18*03,ighd1-7*01,ighj6*04
29382,ighv1-2*06,ighd3-10*01,ighj4*02
29383,ighv3-74*02,ighd2-21*02,ighj2*01
29384,ighv3-64d*06,ighd6-25*01,ighj4*03
29385,ighv1-24*01,ighd3-9*01,ighj4*03
29386,ighv3-62*04,ighd3-10*02,ighj6*01
29387,ighv1-18*03,ighd5-18*01,ighj4*02
29388,ighv3-21*02,ighd6-6*01,ighj6*04
29389,ighv1-18*04,ighd6-13*01,ighj4*03
29390,ighv3-7*05,ighd1-1*01,ighj6*04
29391,ighv2-70*20,ighd3-9*01,ighj4*03
29392,ighv1-69*14,ighd3-10*02,ighj5*01
29393,ighv3-72*01,ighd2-15*01,ighj4*02
29394,ighv3-21*06,ighd3-16*02,ighj5*01
29395,ighv2-70d*04,ighd3-3*02,ighj5*01
29396,ighv1-8*01,ighd4-17*01,ighj6*04
29397,ighv3-11*06,ighd2-21*02,ighj6*01
29398,ighv3-nl1*01,ighd6-13*01,ighj1*01
29399,ighv3-62*04,ighd3-16*02,ighj4*03
29400,ighv1-8*02,ighd3-9*01,ighj5*01
29401,ighv1-69d*01,ighd3-3*01,ighj6*04
29402,ighv3-73*01,ighd5-5*01,ighj6*01
29403,ighv3-21*06,ighd2-21*02,ighj4*03
29404,ighv1-3*02,ighd3-3*01,ighj4*02
29405,ighv3-73*02,ighd3-22*01,ighj4*02
29406,ighv1-69d*01,ighd3-9*01,ighj4*03
29407,ighv2-70*20,ighd2-8*02,ighj3*02
29408,ighv1-69*14,ighd3-3*02,ighj5*01
29409,ighv1-69d*01,ighd2-15*01,ighj4*03
29410,ighv1-69d*01,ighd2-8*02,ighj4*03
29411,ighv3-53*01,ighd4-17*01,ighj5*02
29412,ighv1-58*01,ighd3-10*01,ighj5*02
29413,ighv1-46*03,ighd4-17*01,ighj5*02
29414,ighv4-30-4*01,ighd2-21*01,ighj4*02
29415,ighv1-69*09,ighd4-4*01,ighj4*02
29416,ighv3-11*06,ighd5-18*01,ighj4*03
29417,ighv1-2*06,ighd5-18*01,ighj4*02
29418,ighv3-48*04,ighd2-21*02,ighj6*01
29419,ighv5-10-1*04,ighd2-15*01,ighj5*01
29420,ighv1-18*04,ighd3-9*01,ighj5*01
29421,ighv3-7*03,ighd2-15*01,ighj5*01
29422,ighv3-11*06,ighd6-6*01,ighj4*03
29423,ighv2-26*02,ighd1-1*01,ighj5*01
29424,ighv4-30-2*03,ighd5-18*01,ighj1*01
29425,ighv1-24*01,ighd5-12*01,ighj4*03
29426,ighv1-69-2*01,ighd6-19*01,ighj4*03
29427,ighv1-69*09,ighd3-10*01,ighj4*02
29428,ighv3-nl1*01,ighd6-25*01,ighj3*02
29429,ighv3-30-5*02,ighd3-16*02,ighj6*01
29430,ighv1-45*01,ighd3-22*01,ighj5*01
29431,ighv3-64*03,ighd1-26*01,ighj4*03
29432,ighv1-3*02,ighd5-12*01,ighj5*02
29433,ighv2-70d*04,ighd1-20*01,ighj6*01
29434,ighv2-26*03,ighd1-7*01,ighj5*02
29435,ighv3-48*03,ighd3-22*01,ighj3*01
29436,ighv3-43*01,ighd3-16*02,ighj4*03
29437,ighv1-58*02,ighd6-19*01,ighj6*01
29438,ighv1-69d*01,ighd6-25*01,ighj3*01
29439,ighv1-46*03,ighd3-10*01,ighj6*04
29440,ighv1-69*09,ighd2-2*02,ighj4*02
29441,ighv1-8*01,ighd3-10*01,ighj4*02
29442,ighv4-30-4*01,ighd2-21*01,ighj6*04
29443,ighv1-8*02,ighd3-9*01,ighj6*01
29444,ighv1-69-2*01,ighd3-16*02,ighj3*02
29445,ighv1-69*14,ighd3-9*01,ighj4*03
29446,ighv1-69*09,ighd1-20*01,ighj5*02
29447,ighv1-3*03,ighd2-2*01,ighj4*03
29448,ighv3-nl1*01,ighd3-9*01,ighj6*01
29449,ighv1-58*02,ighd6-19*01,ighj4*03
29450,ighv1-2*06,ighd3-16*01,ighj4*02
29451,ighv2-70d*04,ighd2-21*02,ighj6*01
29452,ighv2-5*01,ighd2-15*01,ighj4*02
29453,ighv3-74*03,ighd6-25*01,ighj5*02
29454,ighv1-24*01,ighd2-8*01,ighj4*02
29455,ighv3-72*01,ighd1-26*01,ighj5*01
29456,ighv2-70*20,ighd2-15*01,ighj5*01
29457,ighv3-30-3*03,ighd4-4*01,ighj4*02
29458,ighv2-70d*04,ighd3-22*01,ighj4*03
29459,ighv3-7*05,ighd3-10*01,ighj3*01
29460,ighv1-18*04,ighd1-26*01,ighj6*01
29461,ighv3-23d*01,ighd2-15*01,ighj4*03
29462,ighv3-23d*01,ighd3-22*01,ighj5*02
29463,ighv4-38-2*02,ighd3-3*02,ighj2*01
29464,ighv7-4-1*02,ighd6-25*01,ighj4*02
29465,ighv1-69d*01,ighd1-26*01,ighj4*03
29466,ighv3-30-3*02,ighd3-22*01,ighj4*03
29467,ighv3-30*04,ighd6-25*01,ighj4*03
29468,ighv4-28*05,ighd5-5*01,ighj3*01
29469,ighv3-53*02,ighd1-7*01,ighj4*03
29470,ighv3-nl1*01,ighd4-4*01,ighj6*04
29471,ighv2-70d*14,ighd3-16*01,ighj6*04
29472,ighv3-66*01,ighd2-8*02,ighj4*03
29473,ighv1-46*03,ighd2-8*01,ighj4*02
29474,ighv1-69d*01,ighd3-9*01,ighj2*01
29475,ighv1-8*02,ighd2-21*02,ighj1*01
29476,ighv1-58*02,ighd6-19*01,ighj4*03
29477,ighv1-8*02,ighd3-10*02,ighj3*02
29478,ighv3-35*02,ighd6-13*01,ighj3*01
29479,ighv1-69*09,ighd3-3*01,ighj4*02
29480,ighv1-58*01,ighd6-13*01,ighj4*02
29481,ighv3-62*04,ighd3-3*02,ighj4*03
29482,ighv1-69*09,ighd3-10*01,ighj5*02
29483,ighv1-46*03,ighd3-16*01,ighj4*02
29484,ighv5-51*03,ighd6-19*01,ighj4*02
29485,ighv2-5*02,ighd1-7*01,ighj4*03
29486,ighv1-69d*01,ighd4-17*01,ighj4*03
29487,ighv1-69*14,ighd2-15*01,ighj6*01
29488,ighv1-24*01,ighd1-1*01,ighj6*01
29489,ighv1-69*09,ighd4-4*01,ighj5*02
29490,ighv3-43d*04,ighd6-19*01,ighj4*02
29491,ighv2-70*20,ighd1-1*01,ighj4*03
29492,ighv2-5*01,ighd2-21*01,ighj3*01
29493,ighv3-23*04,ighd6-19*01,ighj6*01
29494,ighv2-70d*04,ighd1-1*01,ighj3*02
29495,ighv3-73*02,ighd3-22*01,ighj4*02
29496,ighv2-70d*04,ighd4-4*01,ighj4*03
29497,ighv3-7*03,ighd6-6*01,ighj4*03
29498,ighv3-15*05,ighd3-16*01,ighj3*01
29499,ighv1-69d*01,ighd5-12*01,ighj3*02
29500,ighv3-7*05,ighd1-26*01,ighj4*02
29501,ighv3-64d*09,ighd2-2*02,ighj5*02
29502,ighv1-3*03,ighd6-6*01,ighj4*03
29503,ighv1-3*03,ighd1-7*01,ighj6*01
29504,ighv1-18*03,ighd3-10*01,ighj4*02
29505,ighv6-1*02,ighd3-3*02,ighj4*03
29506,ighv3-23*04,ighd2-21*02,ighj3*02
29507,ighv2-26*03,ighd6-6*01,ighj4*02
29508,ighv1-58*02,ighd3-3*02,ighj6*01
29509,ighv2-5*02,ighd3-22*01,ighj4*03
29510,ighv4-39*06,ighd2-15*01,ighj4*02
29511,ighv4-28*05,ighd6-6*01,ighj5*02
29512,ighv3-35*02,ighd3-16*02,ighj4*03
29513,ighv1-46*03,ighd5-12*01,ighj5*02
29514,ighv4-38-2*02,ighd2-21*02,ighj4*03
29515,ighv3-23*01,ighd3-22*01,ighj4*02
29516,ighv1-3*03,ighd3-16*02,ighj4*03
29517,ighv1-58*01,ighd2-21*01,ighj4*02
29518,ighv3-66*01,ighd2-21*02,ighj4*03
29519,ighv1-3*02,ighd4-4*01,ighj4*02
29520,ighv3-23d*01,ighd2-2*01,ighj4*03
29521,ighv1-69d*01,ighd3-16*02,ighj4*03
29522,ighv1-8*01,ighd3-16*01,ighj6*04
29523,ighv2-26*02,ighd3-10*02,ighj5*01
29524,ighv4-4*01,ighd3-22*01,ighj5*02
29525,ighv1-3*03,ighd1-7*01,ighj4*03
29526,ighv2-70*10,ighd6-25*01,ighj6*04
29527,ighv1-69*09,ighd3-16*01,ighj3*01
29528,ighv1-45*01,ighd2-15*01,ighj1*01
29529,ighv1-69*09,ighd5-18*01,ighj6*04
29530,ighv3-20*04,ighd2-8*01,ighj4*02
29531,ighv1-45*02,ighd5-12*01,ighj1*01
29532,ighv1-69*09,ighd3-16*01,ighj4*02
29533,ighv1-3*03,ighd2-8*02,ighj5*01
29534,ighv3-62*04,ighd5-5*01,ighj3*01
29535,ighv1-46*04,ighd6-19*01,ighj5*01
29536,ighv1-69*09,ighd6-13*01,ighj3*01
29537,ighv2-70d*14,ighd3-3*01,ighj6*04
29538,ighv1-45*01,ighd2-8*02,ighj4*03
29539,ighv1-69-2*01,ighd2-15*01,ighj4*02
29540,ighv2-70*20,ighd6-19*01,ighj6*01
29541,ighv1-18*03,ighd6-25*01,ighj6*04
29542,ighv3-35*02,ighd2-8*02,ighj5*01
29543,ighv1-58*01,ighd1-26*01,ighj4*02
29544,ighv1-58*01,ighd2-2*02,ighj5*02
29545,ighv1-58*01,ighd2-2*02,ighj4*02
29546,ighv3-74*03,ighd3-9*01,ighj3*01
29547,ighv3-62*04,ighd6-13*01,ighj4*02
29548,ighv3-53*01,ighd3-22*01,ighj5*02
29549,ighv1-24*01,ighd2-8*01,ighj3*01
29550,ighv3-43*01,ighd3-22*01,ighj6*01
29551,ighv3-20*01,ighd3-10*02,ighj5*01
29552,ighv3-43*01,ighd4-17*01,ighj3*02
29553,ighv2-70d*14,ighd6-13*01,ighj3*01
29554,ighv1-3*03,ighd6-13*01,ighj6*01
29555,ighv1-58*02,ighd1-20*01,ighj4*03
29556,ighv1-2*07,ighd1-7*01,ighj6*01
29557,ighv1-24*01,ighd1-1*01,ighj6*01
29558,ighv1-8*01,ighd6-19*01,ighj4*02
29559,ighv4-4*08,ighd3-10*02,ighj6*01
29560,ighv3-64*03,ighd6-25*01,ighj3*02
29561,ighv3-48*04,ighd2-8*02,ighj5*01
29562,ighv3-43*01,ighd3-16*02,ighj3*02
29563,ighv3-23*01,ighd5-5*01,ighj5*02
29564,ighv3-9*02,ighd2-21*02,ighj6*01
29565,ighv3-62*04,ighd4-17*01,ighj6*01
